ID,speaker,stage,paragraph,source_file,Sound: Ja/Nein?,Lautstärkeniveau (0;1-5),Kommentar
377,ONKEL LUDWIG,sagt wie vorhin; von Georg kaum unterbrochen; in seinem Satz weiter.,"Kaum erst flügge gewordne Semester, bei jeder Gelegenheit, oder hat es doch wenigstens immer getan, »dilettantische«, »unwissenschaftliche«, und wie der präzise Herr Professor behauptet, »alle Augenblick übers Ziel schießende Phantasterei« vor, und jetzt, wo er auf einmal selbst ...",holz-ignorabimus.xml,ja,,
3408,ONKEL LUDWIG,sagt wie vorhin; vor innrer Genugtuung fast zitternd.,Ihr ... hört!!,holz-ignorabimus.xml,ja,,
579,MARIANNE,sagt wie vorhin.,Ich ... kann dir da ...,holz-ignorabimus.xml,ja,,
904,ONKEL LUDWIG,sagt wie vorhin.,Selbstverständlich! Selbstverständlich! ...,holz-ignorabimus.xml,ja,,
1350,ONKEL LUDWIG,sagt wie vorhin.,Na ja also!,holz-ignorabimus.xml,ja,,
1397,ONKEL LUDWIG,sagt wie vorhin.,Oder eine sonst ähnliche Vorrichtung ...,holz-ignorabimus.xml,ja,,
1645,GEORG,sagt wie vorhin.,"Drei andre Schnüre fesseln Schultern und Fußknöchel, und das Ganze ist wieder, mit eben solchen Knoten, fest untereinander verschnürt!",holz-ignorabimus.xml,ja,,
1782,DUFROY,sagt wie vorhin.,So werden sie mir vielleicht jetzt noch ...,holz-ignorabimus.xml,ja,,
1798,DIE ERSCHEINUNG,sagt wie vorhin.,"Oh, nein! Über deiner verkrampften Hand, in den frühen, dunstigen Morgen, schaukelt sich ein Kiefernast, und zehn Schritt dir gegenüber raucht noch die Waffe des andern, der dich in den Tod gestreckt!",holz-ignorabimus.xml,ja,,
1831,GEORG,sagt wie vorhin.,Daß du ... von uns allen ... allein ...,holz-ignorabimus.xml,ja,,
1839,DIE ERSCHEINUNG,sagt wie vorhin.,Ist das dunkelste! Du wirst ...,holz-ignorabimus.xml,ja,,
1854,GEORG,sagt wie vorhin.,»Und ...?«,holz-ignorabimus.xml,ja,,
1859,DIE ERSCHEINUNG,sagt wie vorhin.,Und ... mein ... Haß!!!,holz-ignorabimus.xml,ja,,
2200,MARIANNE,sagt wie vorhin.,Hatte ich mich abseits gesetzt ...,holz-ignorabimus.xml,ja,,
2363,DUFROY,sagt wie vorhin.,So gern ...,holz-ignorabimus.xml,ja,,
2586,MARIANNE,sagt wie vorhin.,Du sollst nicht ...,holz-ignorabimus.xml,ja,,
2628,DUFROY,sagt wie vorhin.,"Du tust ja, als ob von dieser Uhr ...",holz-ignorabimus.xml,ja,,
2694,DUFROY,sagt wie vorhin.,"Daß du dein Wissen, und überhaupt ... dein ganzes Weltbild ... in diesen Jahren immerhin ... und sei s auch nur um etwas ... vertieft, erweitert und bereichert hast ... während ich ...",holz-ignorabimus.xml,ja,,
2734,DUFROY,sagt wie vorhin.,"Und allem Anschein nach nicht ganz damit einverstanden, dich nicht mehr vorzufinden ...",holz-ignorabimus.xml,ja,,
2794,DUFROY,sagt wie vorhin.,Daß das Leben Mariannes ...,holz-ignorabimus.xml,ja,,
2818,ONKEL LUDWIG,sagt wie vorhin.,Das Licht ... fällt quer ...,holz-ignorabimus.xml,ja,,
2860,ONKEL LUDWIG,sagt wie vorhin.,Ist mir so schwer ...,holz-ignorabimus.xml,ja,,
2930,ONKEL LUDWIG,sagt wie vorhin.,Nicht noch soundso viel mal rumwälzen und rumwinden zu müssen ...,holz-ignorabimus.xml,ja,,
2957,DUFROY,sagt wie vorhin.,»Sack!«,holz-ignorabimus.xml,ja,,
2977,DUFROY,sagt wie vorhin.,Zu wirklicher ... ernsthafterer Besorgnis ...,holz-ignorabimus.xml,ja,,
3307,DUFROY,sagt wie vorhin.,"Und den du ihr nicht erst jetzt, sondern eigentlich schon längst ...",holz-ignorabimus.xml,ja,,
3460,GEORG,sagt wie vorhin.,Gewiß! Gewiß! Nur ...,holz-ignorabimus.xml,ja,,
3629,MARIANNE,sagt wie vorhin.,Auch ... daß dein kleiner Sohn ...,holz-ignorabimus.xml,ja,,
1432,DUFROY,sagt wieder »grausam-mitleidslos«; ähnlich; seinem Partner beipflichtend.,Jaja! Wie soll man sich da rausfinden!,holz-ignorabimus.xml,ja,,
343,GEORG,sagt wieder ähnlich wie vorhin; nur noch bestimmter.,"Durch dessen Mitteilung du mich veranlagest, diesem gesamten, einschlägigen Komplex überhaupt näherzutreten, das aber hier und im Moment für mich nichts mehr zur Sache tut!",holz-ignorabimus.xml,ja,,
2961,DUFROY,sagt wieder ähnlich wie vorhin.,»Hockt!«,holz-ignorabimus.xml,ja,,
3491,MARIANNE,"sagt wieder an ihm vorbei und in ihrer Linie, mit jedem Atemzug noch verstärkt,
  weiter.","Und zwar von einer Macht, die ich nicht kenne ... der ich früher widerstrebte und vor der ich mich jetzt ... beuge ...",holz-ignorabimus.xml,ja,,
287,ONKEL LUDWIG,sagt wieder auf den Strauß blickend.,Und die bunten ... paar Blumen hier?,holz-ignorabimus.xml,ja,,
3594,GEORG,"sagt wieder auf sie zu; letzte, fast wie bettelnde Verzweiflung.","Ma-rianne ... du ... hörst und ... siehst, wie ich unter deinem Wahn ...",holz-ignorabimus.xml,ja,,
3522,GEORG,"sagt wieder auf sie zu; seine ganze, letzte Kraft nochmals und mit aller Energie
  znsammenraffend.",Marianne!! ... Was der Mensch will ...,holz-ignorabimus.xml,ja,,
968,GEORG,"sagt wieder auf und ab; durch diesen augenscheinlichen »Anfall«, an dem er sich im
  letzten Grunde mit selbst die Schuld beimessen muß, sofort um eine erhebliche Anzahl
  Nüancen milder gestimmt.","Es tut mir leid ... und ich bedaure aufrichtig, daß wir deine Kräfte durch diese übermäßigen Sitzungen so unvernünftig haben in Anspruch nehmen müssen! Aber ich durfte die Rücksichtnahme auf deine Person ...",holz-ignorabimus.xml,ja,,
389,GEORG,sagt wieder auf und ab; noch ausfälliger als vorhin.,Warum rückst du nicht schließlich gleich ... auch noch deine liebe Großmutter gegen mich ins Feld?,holz-ignorabimus.xml,ja,,
3470,GEORG,sagt wieder auf und ab; noch ohnmächtig verzweifelter.,Ja! Ja! Ja! Ich ...,holz-ignorabimus.xml,ja,,
401,GEORG,sagt wieder auf und ab; unterdrückt-ungeduldig.,Du mußtest dir doch klar sein ...,holz-ignorabimus.xml,ja,,
2695,GEORG,"sagt wieder auf und ab; zum Teil jetzt auch hinterm Schreibtisch; von neuem sich
  steigernd.","Ich bedaure jede Sekunde, mir tut es leid um jede Minute, die ich an diesen hohlen, ins absolut leere Nichts mündenden, mörderischen Irrwahn in meiner idiotischen, sträflichen, jämmerlichen Sucht nach dem, was du so hochtrabend »Erkenntnis« nennst, verschwendet habe! Eine streng sich aufbauende, überzeugend sich entwickelnde, tadellosgefugte Klimax transzendentalphysiologischer Untersuchungen und metapsychischer Experimente, die mit zwingendster, unerbittlichster Logik und Folgerichtigkeit, wie ich dies jetzt eigentlich und von Rechts wegen vor mir selbst einzuräumen, zu behaupten und zuzugestehn, absolut genötigt, gehalten und verpflichtet wäre, plötzlich in der haarsträubenden Offenbarung gegipfelt hat, daß eine seit Jahr und Tag Tote,",holz-ignorabimus.xml,ja,,
2277,MARIANNE,"sagt wieder aufgerichtet, noch bestimmter.",Trotzdem!,holz-ignorabimus.xml,ja,,
3361,GEORG,"sagt wieder ausbrechend; mit letzter Vehemenz; ohne nach den beiden auch nur
  hinzublicken.","Tut, was ihr wollt, nennt mich den wortbrüchigsten aller Halunken, stellt euch auf den Kopf ...",holz-ignorabimus.xml,ja,,
3095,ONKEL LUDWIG,sagt wieder beinahe schluchzend.,Und ... ich ...,holz-ignorabimus.xml,ja,,
2357,GEORG,"sagt wieder bereits auf dem Weg nach der Tür rechts; neue, sich abermals übergipfelnde
  Steigrung.","Auch das Kettchen muß noch da sein! Auch das Kettchen kann sich nicht in leeren, lächerlichen, nebulosen Dunst verflüchtigt haben!",holz-ignorabimus.xml,ja,,
2103,UEXKÜLL,sagt wieder bestätigendes Nicken.,Ganz recht!,holz-ignorabimus.xml,ja,,
3677,MARIANNE,sagt wieder erschreckt-angstvoll.,Die ... »dumme ...«,holz-ignorabimus.xml,ja,,
1971,ONKEL LUDWIG,"sagt wieder etwas zu sich gekommen; skeptisch-wehmütiges Kopfwackeln; aber sich dabei
  doch mit gewissen Innenbezirken an diese Behauptung, wie an einen letzten Strohhalm
  klammernd; höchste Sprechlage.","Blühend? ... Blühend?! ... Nu, grade so ... blühend ...",holz-ignorabimus.xml,ja,,
3659,MARIANNE,"sagt wieder fast wie befehlend; tiefster Stimmklang; Geste etwas vor ihr nach
  links.",Komm!,holz-ignorabimus.xml,ja,,
3223,DUFROY,"sagt wieder fest, seinen Blick ihm zurückgebend.","Das ich, nichts beschönigend, nichts hinzufügend und nichts weglassend, Zug für Zug meinem, wie ich glaube, auch nach dieser Richtung ziemlich verläßlichen Gedächtnis entnehme!",holz-ignorabimus.xml,ja,,
326,GEORG,"sagt wieder gar nicht auf ihn achtend; von neuem stehngeblieben; zu Marianne; jedes Wort
  wie dozierend und bestimmt.","Du hattest bis dahin in diesem alten Hause, und zwar nur in diesem alten Hause, etwa schon von deinem fünften Lebensjahr ab, lediglich Halluzinationen rein friedfertiger Natur gehabt. Um nicht zu sagen, geradezu angenehmer!",holz-ignorabimus.xml,ja,,
2519,DUFROY,sagt wieder gegen seine jetzt eigene Überzeugung; um so prononciert-ablehnender.,Das übersteigt ...,holz-ignorabimus.xml,ja,,
1974,UEXKÜLL,"sagt wieder gequält flackernder Blick nach der Tür links rüber; mit stärkstem,
  ehrlichstem Empfinden; verhalten-erregt; zuletzt die Hände unwillkürlich geballt und die
  Augen eine Sekunde lang krampfhaft geschlossen.","Die beklemmende, fortwährende Immerwiederkehr dieser unheimlich schreckhaften Fieberphantasie hier so tatlos mit anhören zu müssen, war für mich von einer Qual ...",holz-ignorabimus.xml,ja,,
412,GEORG,"sagt wieder gereizt-nervös auf und ab; trotzdem jedes Wort äußerst klar und
  bestimmt.","Ich weiß mich deinem Vater ... dessen in ihrer Art ... vorkämpferisch-kulturelle Bedeutsamkeit nach außen hin ich schätze ... so manches mich jetzt ... auch allerdings von ihm trennt ... in meinem Innern noch immer erkenntlich ... daß er vor nun ... ja wohl nächstens bald acht Jahren ... rein aus wissenschaftlichem Überzeugungseifer ... noch bevor ihn mit mir auch nur die geringste persönliche Beziehung verband, meine Berliner Berufung veranlaßt und sie dann, allem sonst üblichen akademischen Firlefanz zum Trotz, auch energisch vertreten und durchgesetzt hat! Aber er kann dafür heute nachträglich unmöglich das Opfer meines Intellekts verlangen! ...",holz-ignorabimus.xml,ja,,
3265,DUFROY,sagt wieder in den Vordergrund.,Kann Reue und Selbstverdammung ... kann Einkehr und Umkehr ... kann aufrichtige Buße ...,holz-ignorabimus.xml,ja,,
1355,UEXKÜLL,"sagt wieder in die Debatte greifend; kopfschüttelnd; an dem von Onkel Ludwig mit so
  üppiger Vehemenz in die allgemeine mehr als Mißstimmung geschleuderten Schlagwort
  förmlich wie »kauend«.",»Supranormalste«!,holz-ignorabimus.xml,ja,,
3258,ONKEL LUDWIG,"sagt wieder in seine Atempause und noch mal, unwillkürlich, nach dem Bild hin;
  widerstrebend-zögernd.",Dann ... war sie ja ... wohl schließlich doch ...,holz-ignorabimus.xml,ja,,
2988,ONKEL LUDWIG,"sagt wieder jetzt zuerst nach dem Bild links, dann nach dem rechts.",Der ... »apollinischste ... aller Professoren« ... und sein ...,holz-ignorabimus.xml,ja,,
2000,UEXKÜLL,"sagt wieder jetzt zusprechend-eifrigst; ja, durch sein gänzlich gewandeltes Empfinden
  hingerissen, einen Augenblick bereits fast etwas zu voreilig-unvorsichtig.","Es wird sich ja alles entwirren! Sie dürfen versichert sein, daß bei dem ganz außerordentlichen, ungemein starken, innerlichen Anteil ... den ich jetzt an dem Geschick Ihres ... aller-gnädigsten Fräulein Nichte nehme ...",holz-ignorabimus.xml,ja,,
1980,UEXKÜLL,"sagt wieder mit dem Versuch, ihn von der Erörterung dieses ihm entsetzlichen Themas
  abzubringen; gegen sein eignes, bessres Wissen und Gewissen.",Es steht doch noch keineswegs fest ...,holz-ignorabimus.xml,ja,,
2625,GEORG,sagt wieder nach der Kaminuhr.,Bald Zehn!,holz-ignorabimus.xml,ja,,
3773,MARIANNE,"sagt wieder nach der offnen Balkontür; die mild-frische Nachtluft wie in sich
  schlürfend.",Der ... herrliche ... Mondschein!,holz-ignorabimus.xml,ja,,
3455,MARIANNE,"sagt wieder nach der Uhr; mit einem fast wie leise mitleidigen Lächeln nur die Worte der
  Prophezeiung wiederholend.",»Noch ... drei Jahre!«,holz-ignorabimus.xml,ja,,
3084,DUFROY,sagt wieder nickend; von neuem sich steigernd.,"Ihrem eignen ... leiblichen Sohn ... dessen ganzes Herz ... dessen erschrecktes Innre ... dessen letztes, menschliches Mitgefühl und Empfinden ...",holz-ignorabimus.xml,ja,,
3239,DUFROY,sagt wieder noch verstärkt.,Als dieser Unvergleichliche aus Yvetot in Wadenstrümpfen mir auf seinem silbernen Tablett ...,holz-ignorabimus.xml,ja,,
2347,GEORG,"sagt wieder ohne sich dadurch auch nur eine Sekunde lang aufhalten zu lassen;
  rausplatzend, allergröbst.",Blech!!,holz-ignorabimus.xml,ja,,
2172,ONKEL LUDWIG,sagt wieder rührend-tolpatschig; mit einem »vielsagenden« Blick zu Uexküll.,Wie eine Braut im Hochzeitsstaat!,holz-ignorabimus.xml,ja,,
2518,GEORG,sagt wieder sich gar nicht um ihn kümmernd und von neuem nach dem Tisch hin.,Dieser Schleier ... »Erkennst du ihn? Erkennst du ihn wieder? Du hast ihn schon einmal gesehn?! ...«,holz-ignorabimus.xml,ja,,
2661,GEORG,"sagt wieder stehngeblieben und ihn messend; dabei – ebenso, wie auch Dufroy bereits
  während der ganzen Zeit – ab und zu nach Marianne rüber und vergeblich bemüht, seinen
  Ton etwas zu dämpfen.","Glaubst du, schmeichelst du dir, bist du bis in dein Tiefstes und Innerstes davon durchdrungen, dich ziert ... im Eigentlichsten und Letzten, auf das es ankommt ... um derentwillen die Philosophien, Ideeenlehren und Gedankensysteme aller Völker und Zeiten sich schon von jeher, wie bösartige, wütende, bluthungrige Bestien, gegenseitig zerfleischten, negierten und auffraßen ... und dem allein zu Liebe die Menschheit seit Jahrtausenden, wie maniakalisch, ihre bunten, kaleidoskopisch blödsinnigen, himmelragenden Tempel, Bethäuser und Kirchen baut ... ein andrer Horizont oder Gesichtskreis, als ihn der alte, biedre Schäfer Hans, Jochen Humpelbein ...",holz-ignorabimus.xml,ja,,
3243,DUFROY,sagt wieder stehngeblieben und nach ihm zurück.,Wie du ... dies damals schon fünfzehn Jahre vorher ... vorher ... und früher getan?,holz-ignorabimus.xml,ja,,
3755,GEORG,"sagt wieder stehngeblieben und nach ihr zurück; mit jedem Wort sich
  überstürzend-eifriger.",Solche Fälle kommen nicht vor! Solch ein Fall liegt außer aller Erfahrung! Solch ein Fall ... Hier steht dein Vater! Dein Vater wird dir sagen ... Dein Vater ...,holz-ignorabimus.xml,ja,,
3516,GEORG,sagt wieder stehngeblieben und zu ihr zurück.,Kommen wir doch wieder zu unsern fünf Sinnen! Nehmen wir Verstand an! Wenn wir uns in dieser Weise ...,holz-ignorabimus.xml,ja,,
3590,GEORG,"sagt wieder stehngeblieben; letzte, qualvollste Angst und Erbittrung.","Marianne!! ... Wenn du dich von diesem Gedanken nicht losmachst, wenn es dir nicht gelingt ...",holz-ignorabimus.xml,ja,,
410,GEORG,"sagt wieder stehngeblieben; zu ihm rüber; höhnisch; die einzelnen Akzente scharf
  schneidend betont.","Du meinst und schlägst mir vor, ich soll mein dickleibiges, fünf oder sieben Pfund schweres Bibelbuch, meinen zehntausend Seiten langen Wälzer, erst dreißig Jahre nach meinem Tode rausgeben? Mit Ablauf der gesetzlichen Schutzfrist? Nachdem meine Knochen inzwischen längst verschimmelt sind?",holz-ignorabimus.xml,ja,,
3689,MARIANNE,"sagt wieder verzweifelst-klagend, die Augen geschlossen, fast wie in der Szene
  vorher.",Noch eh ... die Sonne ...,holz-ignorabimus.xml,ja,,
2106,ONKEL LUDWIG,"sagt wieder vollständig bei der Sache; in seine Atempause; ähnlich wie bereits in der
  ersten Szene, da er alles übrige leider zugeben muß.",Und das ... Kettchen?,holz-ignorabimus.xml,ja,,
837,ONKEL LUDWIG,"sagt wieder von einem zum andern blickend; langsamer, schwerer Tonfall.",Das ...,holz-ignorabimus.xml,ja,,
884,ONKEL LUDWIG,sagt wieder von einem zum andern rüber; noch immer nicht ganz überzeugt.,Das ist ... wahr?,holz-ignorabimus.xml,ja,,
1134,DUFROY,"sagt wieder von einem zum andern; wie nach einer »Entschuldigung« oder »Erklärung« für
  »alle diese Dinge« suchend.","Ich glaube ganz sicher ... mal irgendwie wo gehört oder gelesen zu haben, daß alle Medien ohne Ausnahme unbewußt ...",holz-ignorabimus.xml,ja,,
2897,DUFROY,sagt wieder von ihm abgekehrt; ärgerlich.,Das hab ich doch natürlich ...,holz-ignorabimus.xml,ja,,
2096,ONKEL LUDWIG,sagt wieder von ihm zu Uexküll rüber; Georgs Erbittrung gar nicht begreifend.,Ja nu simpler kann man sich so n komplizierten Vorgang doch gar nicht vorstellen!,holz-ignorabimus.xml,ja,,
3819,GEORG,"sagt wieder vor ihr aufgestanden; ringend wie sie; mit verzweifeltst geballten
  Fäusten.",Nein!! Nein!!,holz-ignorabimus.xml,ja,,
3226,ONKEL LUDWIG,"sagt wieder wie vorhin, nach dem Porträt rechts zurück.",Diesen ... Wehrwolf und ... Hexendrachen ...,holz-ignorabimus.xml,ja,,
3664,GEORG,"sagt wieder wie vorhin; als hätte er ihre befehlend-auffordernde Bitte gar nicht gehört;
  allerstärkst.",Alle ... Kraft!,holz-ignorabimus.xml,ja,,
467,GEORG,sagt wieder wie vorhin; auch jetzt ohne ihn anzublicken.,"Über die energetische Einheit der Elemente sobald als möglich, jedenfalls aber vielleicht mal gelegentlich, wieder aufnehmen. Allerdings! Und zwar war das damals auch noch meine Absicht gewesen!",holz-ignorabimus.xml,ja,,
991,MARIANNE,sagt wieder wie vorhin; nur diesmal fast strafend-vorwurfsvoll.,Wie kannst du als ernster ... Wissenschafter und Experimentator ...,holz-ignorabimus.xml,ja,,
2260,MARIANNE,"sagt wieder wie vorhin; nur noch gesteigerter; den Arm unwillkürlich dabei hochhebend
  und ihn entsetzt anstarrend.",Um den ... linken ...?,holz-ignorabimus.xml,ja,,
3605,MARIANNE,sagt wieder wie vorhin.,Den Sinn unsres ganzen Lebens umgestalten! Ja! Und warst du nicht grade derjenige ...,holz-ignorabimus.xml,ja,,
1950,UEXKÜLL,"sagt wieder zerquält-flackernder Blick nach links rüber, während verhältnismäßig ganz
  nah, hell, hoch und mißtönig, ein Auto tutet.",Sie stecken mich mit Ihrer Verzweiflung ...,holz-ignorabimus.xml,ja,,
1251,DUFROY,sagt wieder zu Georg; erst jetzt seine »Befürwortung« schließend.,Nur lieb!,holz-ignorabimus.xml,ja,,
322,ONKEL LUDWIG,sagt wieder zu Georg; in seinem Triumph noch gesteigert.,Hab ichs dir nicht gesagt?,holz-ignorabimus.xml,ja,,
1689,DUFROY,sagt wieder zu Georg; noch gesteigert; entsprechende Geste.,Durch diesen Vorhang?,holz-ignorabimus.xml,ja,,
1806,UEXKÜLL,sagt wieder zu Onkel Ludwig und Dufroy; ohne Georg anzublicken; korrekt-kühl.,Pardon.,holz-ignorabimus.xml,ja,,
493,GEORG,"sagt wieder zu sich gekommen; sich mit den Fingerspitzen der Linken leicht über die
  Stirn streichend.",Verzeih! ... Ich war in der Form ...,holz-ignorabimus.xml,ja,,
2215,MARIANNE,sagt wieder zu sich gekommen; von neuem zu Georg und sich abermals steigernd.,Du hast mich ... oder das Phantom ... das Phantom ... oder mich ... gegen alle Vernunft ... gegen jede Voraussetzung und Bedingung ... du hast nach ihm zugepackt ... und dabei mich ... ergriffen!,holz-ignorabimus.xml,ja,,
553,MARIANNE,sagt wieder zur Besinnung kommend.,Du hast recht! ... Wie durfte ich auch nur einen Augenblick ...,holz-ignorabimus.xml,ja,,
3416,MARIANNE,"sagt wieder, einen Moment, die Augen geschlossen.",Wie durch eine ferne Wolke! ...,holz-ignorabimus.xml,ja,,
2693,GEORG,"sagt wieder, einen Moment, stehngeblieben und ihn unterbrechend.",Also auch dich ... auch dich ... habe ich mit meinen unsinnigen ...,holz-ignorabimus.xml,ja,,
3241,DUFROY,"sagt wieder, erregt, auf und ab.",Glaubst du ... ich war damals ...,holz-ignorabimus.xml,ja,,
3298,ONKEL LUDWIG,"sagt wieder, jetzt fast mit mildem Vorwurf, nach Marianne rüber.",Das ... hat sie mir ... nie ...,holz-ignorabimus.xml,ja,,
3058,DUFROY,"sagt wieder, unruhig, nach der Tür rechts rüber.",Ich ... begreife ... und verstehe wirklich nicht ...,holz-ignorabimus.xml,ja,,
3119,ONKEL LUDWIG,"sagt wieder, wie vorhin, noch in seinem selben Satz hartnäckig weiter.","Mich schon, kaum, daß auf dem damals eben erst frisch angelegten Dreifaltigkeitskirchhof, dritte Reihe links, vor dem",holz-ignorabimus.xml,ja,,
3723,MARIANNE,sagt womöglich noch gesteigert.,Augenblick! ... Und als ... du dann gegangen ... der dunkle ... Abendgarten um mich schwieg ... deine letzten Worte ... klangen mir noch im Ohr ...,holz-ignorabimus.xml,ja,,
